,latitude,longitude,id,addr:housenumber,addr:street
57848,52.0004509,4.3767704,5268251857,250,Stieltjesweg
57849,52.0004487,4.3767846,5268251858,334,Stieltjesweg
57850,52.0004511,4.3767692,5268251859,246B,Stieltjesweg
57851,52.0004494,4.3767804,5268251860,312,Stieltjesweg
57852,52.0004492,4.3767816,5268251861,318D,Stieltjesweg
57853,52.0004427,4.3768227,5268251862,560,Stieltjesweg
57854,52.0004498,4.3767777,5268251863,294,Stieltjesweg
57855,52.0004478,4.3767903,5268251864,372,Stieltjesweg
57856,52.0004472,4.3767939,5268251865,388,Stieltjesweg
57857,52.0004501,4.3767755,5268251866,282,Stieltjesweg
57858,52.0004462,4.3768006,5268251867,430D,Stieltjesweg
57859,52.0004513,4.3767733,5268251868,794F,Stieltjesweg
57860,52.0004511,4.3767747,5268251869,806E,Stieltjesweg
57861,52.0004414,4.3768314,5268251870,610E,Stieltjesweg
57862,52.0004386,4.3768490,5268251871,716,Stieltjesweg
57863,52.0004384,4.3768502,5268251872,722F,Stieltjesweg
57864,52.0004513,4.3767729,5268251873,794C,Stieltjesweg
57865,52.0004397,4.3768421,5268251874,676,Stieltjesweg
57866,52.0004394,4.3768441,5268251875,686,Stieltjesweg
57867,52.0004410,4.3768336,5268251876,626C,Stieltjesweg
57868,52.0004390,4.3768462,5268251877,698,Stieltjesweg
57869,52.0004510,4.3767751,5268251878,810,Stieltjesweg
57870,52.0004431,4.3768201,5268251879,544,Stieltjesweg
57871,52.0004389,4.3768468,5268251880,704,Stieltjesweg
57872,52.0004450,4.3768081,5268251881,472,Stieltjesweg
57873,52.0004446,4.3768107,5268251882,488,Stieltjesweg
57874,52.0004418,4.3768284,5268251883,598A,Stieltjesweg
57875,52.0004511,4.3767696,5268251884,246D,Stieltjesweg
57876,52.0004509,4.3767708,5268251885,254,Stieltjesweg
57877,52.0004519,4.3767693,5268251886,766D,Stieltjesweg
57878,52.0004431,4.3768203,5268251887,546,Stieltjesweg
57879,52.0004490,4.3767824,5268251888,322,Stieltjesweg
57880,52.0004522,4.3767680,5268251889,756,Stieltjesweg
57881,52.0004406,4.3768360,5268251890,638D,Stieltjesweg
57882,52.0004525,4.3767658,5268251891,742,Stieltjesweg
57883,52.0004454,4.3768059,5268251892,460,Stieltjesweg
57884,52.0004422,4.3768259,5268251893,582A,Stieltjesweg
57885,52.0004408,4.3768352,5268251894,636,Stieltjesweg
57886,52.0004385,4.3768496,5268251895,722B,Stieltjesweg
57887,52.0004507,4.3767715,5268251896,262A,Stieltjesweg
57888,52.0004497,4.3767781,5268251897,298,Stieltjesweg
57889,52.0004489,4.3767836,5268251898,330C,Stieltjesweg
57890,52.0004477,4.3767913,5268251899,374E,Stieltjesweg
57891,52.0004471,4.3767949,5268251900,398,Stieltjesweg
57892,52.0004452,4.3768071,5268251901,470B,Stieltjesweg
57893,52.0004432,4.3768196,5268251902,542D,Stieltjesweg
57894,52.0004526,4.3767654,5268251903,738C,Stieltjesweg
57895,52.0004429,4.3768215,5268251904,554C,Stieltjesweg
57896,52.0004509,4.3767755,5268251905,816,Stieltjesweg
57897,52.0004461,4.3768010,5268251906,430F,Stieltjesweg
57898,52.0004442,4.3768132,5268251907,504,Stieltjesweg
57899,52.0004487,4.3767848,5268251908,336,Stieltjesweg
57900,52.0004478,4.3767901,5268251909,370,Stieltjesweg
57901,52.0004512,4.3767686,5268251910,242,Stieltjesweg
57902,52.0004505,4.3767729,5268251911,266,Stieltjesweg
57903,52.0004492,4.3767814,5268251912,318C,Stieltjesweg
57904,52.0004445,4.3768113,5268251913,494,Stieltjesweg
57905,52.0004481,4.3767883,5268251914,358C,Stieltjesweg
57906,52.0004502,4.3767749,5268251915,276,Stieltjesweg
57907,52.0004470,4.3767954,5268251916,402B,Stieltjesweg
57908,52.0004383,4.3768512,5268251917,738E,Stieltjesweg
57909,52.0004465,4.3767988,5268251918,418,Stieltjesweg
57910,52.0004439,4.3768150,5268251919,514E,Stieltjesweg
57911,52.0004427,4.3768231,5268251920,564,Stieltjesweg
57912,52.0004518,4.3767703,5268252221,774,Stieltjesweg
57913,52.0004475,4.3767923,5268252222,382,Stieltjesweg
57914,52.0004395,4.3768431,5268252223,682C,Stieltjesweg
57915,52.0004479,4.3767895,5268252224,364,Stieltjesweg
57916,52.0004388,4.3768476,5268252225,710B,Stieltjesweg
57917,52.0004388,4.3768474,5268252226,710A,Stieltjesweg
57918,52.0004480,4.3767891,5268252227,360,Stieltjesweg
57919,52.0004438,4.3768158,5268252228,520,Stieltjesweg
57920,52.0004411,4.3768328,5268252229,622,Stieltjesweg
57921,52.0004489,4.3767834,5268252230,330B,Stieltjesweg
57922,52.0004482,4.3767879,5268252231,358A,Stieltjesweg
57923,52.0004500,4.3767765,5268252232,290B,Stieltjesweg
57924,52.0004428,4.3768225,5268252233,558,Stieltjesweg
57925,52.0004416,4.3768298,5268252234,602,Stieltjesweg
57926,52.0004473,4.3767933,5268252235,386D,Stieltjesweg
57927,52.0004417,4.3768294,5268252236,598F,Stieltjesweg
57928,52.0004393,4.3768446,5268252237,692,Stieltjesweg
57929,52.0004393,4.3768443,5268252238,688,Stieltjesweg
57930,52.0004448,4.3767741,5268252239,236,Stieltjesweg
57931,52.0004420,4.3768273,5268252240,586,Stieltjesweg
57932,52.0004506,4.3767727,5268252241,264,Stieltjesweg
57933,52.0004422,4.3768261,5268252321,582B,Stieltjesweg
57934,52.0004506,4.3767725,5268252322,262F,Stieltjesweg
57935,52.0004492,4.3767812,5268252323,318B,Stieltjesweg
57936,52.0004406,4.3768362,5268252324,638E,Stieltjesweg
57937,52.0004406,4.3768363,5268252325,638F,Stieltjesweg
57938,52.0004419,4.3768279,5268252326,592,Stieltjesweg
57939,52.0004415,4.3768304,5268252327,608,Stieltjesweg
57940,52.0004488,4.3767840,5268252328,330E,Stieltjesweg
57941,52.0004433,4.3768190,5268252329,542A,Stieltjesweg
57942,52.0004428,4.3768219,5268252330,554E,Stieltjesweg
57943,52.0004456,4.3768043,5268252331,454,Stieltjesweg
57944,52.0004446,4.3768111,5268252332,492,Stieltjesweg
57945,52.0004379,4.3768537,5268252333,806F,Stieltjesweg
57946,52.0004390,4.3768466,5268252334,702,Stieltjesweg
57947,52.0004381,4.3768524,5268252335,778C,Stieltjesweg
57948,52.0004420,4.3768271,5268252336,584,Stieltjesweg
57949,52.0004396,4.3768425,5268252337,680,Stieltjesweg
57950,52.0004382,4.3768516,5268252338,750A,Stieltjesweg
57951,52.0004522,4.3767674,5268252339,750F,Stieltjesweg
57952,52.0004514,4.3767725,5268252340,794A,Stieltjesweg
57953,52.0004512,4.3767737,5268252341,798,Stieltjesweg
57954,52.0004423,4.3768253,5268252342,576,Stieltjesweg
57955,52.0004393,4.3768445,5268252343,690,Stieltjesweg
57956,52.0004459,4.3768026,5268252344,442C,Stieltjesweg
57957,52.0004445,4.3768117,5268252345,498A,Stieltjesweg
57958,52.0004444,4.3768120,5268252346,498C,Stieltjesweg
57959,52.0004473,4.3767935,5268252347,386E,Stieltjesweg
57960,52.0004462,4.3768004,5268252348,430C,Stieltjesweg
57961,52.0004461,4.3768014,5268252349,434,Stieltjesweg
57962,52.0004460,4.3768016,5268252350,436,Stieltjesweg
57963,52.0004506,4.3767723,5268252351,262E,Stieltjesweg
57964,52.0004482,4.3767877,5268252352,356,Stieltjesweg
57965,52.0004438,4.3768156,5268252353,518,Stieltjesweg
57966,52.0004434,4.3768184,5268252354,536,Stieltjesweg
57967,52.0004428,4.3768221,5268252355,554F,Stieltjesweg
57968,52.0004403,4.3768379,5268252356,654A,Stieltjesweg
57969,52.0004380,4.3768526,5268252357,778F,Stieltjesweg
57970,52.0004413,4.3768316,5268252358,610F,Stieltjesweg
57971,52.0004514,4.3767723,5268252359,792,Stieltjesweg
57972,52.0004484,4.3767864,5268252360,346D,Stieltjesweg
57973,52.0004490,4.3767828,5268252361,326,Stieltjesweg
57974,52.0004475,4.3767925,5268252362,384,Stieltjesweg
57975,52.0004464,4.3767990,5268252363,420,Stieltjesweg
57976,52.0004430,4.3768209,5268252364,552,Stieltjesweg
57977,52.0004511,4.3767743,5268252365,806B,Stieltjesweg
57978,52.0004503,4.3767747,5268252366,274F,Stieltjesweg
57979,52.0004493,4.3767806,5268252367,314,Stieltjesweg
57980,52.0004470,4.3767956,5268252368,402C,Stieltjesweg
57981,52.0004453,4.3768065,5268252369,466,Stieltjesweg
57982,52.0004426,4.3768233,5268252370,566,Stieltjesweg
57983,52.0004414,4.3768310,5268252371,610C,Stieltjesweg
57984,52.0004384,4.3768506,5268252372,726,Stieltjesweg
57985,52.0004434,4.3768186,5268252373,538,Stieltjesweg
57986,52.0004434,4.3768182,5268252374,534,Stieltjesweg
57987,52.0004447,4.3768103,5268252375,486E,Stieltjesweg
57988,52.0004526,4.3767652,5268252376,738B,Stieltjesweg
57989,52.0004458,4.3768034,5268252377,444,Stieltjesweg
57990,52.0004521,4.3767682,5268252378,758,Stieltjesweg
57991,52.0004392,4.3768450,5268252379,694B,Stieltjesweg
57992,52.0004396,4.3768429,5268252380,682B,Stieltjesweg
57993,52.0004411,4.3768330,5268252381,624,Stieltjesweg
57994,52.0004421,4.3768265,5268252382,582D,Stieltjesweg
57995,52.0004384,4.3768500,5268252383,722E,Stieltjesweg
57996,52.0004419,4.3768282,5268252384,596,Stieltjesweg
57997,52.0004387,4.3768486,5268252385,712,Stieltjesweg
57998,52.0004382,4.3768514,5268252386,738F,Stieltjesweg
57999,52.0004409,4.3768344,5268252387,628,Stieltjesweg
58000,52.0004499,4.3767771,5268252388,290E,Stieltjesweg
58001,52.0004480,4.3767893,5268252389,362,Stieltjesweg
58002,52.0004471,4.3767947,5268252390,396,Stieltjesweg
58003,52.0004486,4.3767850,5268252391,338,Stieltjesweg
58004,52.0004432,4.3768198,5268252392,542E,Stieltjesweg
58005,52.0004452,4.3768067,5268252393,468,Stieltjesweg
58006,52.0004406,4.3768365,5268252394,640,Stieltjesweg
58007,52.0004437,4.3768162,5268252395,524,Stieltjesweg
58008,52.0004385,4.3768498,5268252396,722D,Stieltjesweg
58009,52.0004513,4.3767682,5268252397,238,Stieltjesweg
58010,52.0004510,4.3767698,5268252398,246E,Stieltjesweg
58011,52.0004407,4.3768354,5268252399,638A,Stieltjesweg
58012,52.0004505,4.3767733,5268252400,270,Stieltjesweg
58013,52.0004404,4.3768373,5268252401,648,Stieltjesweg
58014,52.0004494,4.3767800,5268252402,308,Stieltjesweg
58015,52.0004451,4.3768073,5268252403,470C,Stieltjesweg
58016,52.0004439,4.3768152,5268252404,514F,Stieltjesweg
58017,52.0004421,4.3768269,5268252405,582F,Stieltjesweg
58018,52.0004526,4.3767650,5268252406,738A,Stieltjesweg
58019,52.0004520,4.3767691,5268252407,766C,Stieltjesweg
58020,52.0004400,4.3768403,5268252408,666B,Stieltjesweg
58021,52.0004500,4.3767761,5268252409,288,Stieltjesweg
58022,52.0004486,4.3767854,5268252410,342,Stieltjesweg
58023,52.0004491,4.3767820,5268252411,318F,Stieltjesweg
58024,52.0004505,4.3767731,5268252412,268,Stieltjesweg
58025,52.0004495,4.3767794,5268252413,302F,Stieltjesweg
58026,52.0004503,4.3767743,5268252414,274D,Stieltjesweg
58027,52.0004449,4.3768089,5268252415,480,Stieltjesweg
58028,52.0004444,4.3768118,5268252416,498B,Stieltjesweg
58029,52.0004490,4.3767830,5268252417,328,Stieltjesweg
58030,52.0004460,4.3768018,5268252418,438,Stieltjesweg
58031,52.0004421,4.3768267,5268252419,582E,Stieltjesweg
58032,52.0004407,4.3768358,5268252420,638C,Stieltjesweg
58033,51.9996981,4.3797719,5268252620,462,Van Embdenstraat
58034,52.0004437,4.3768166,5268253021,526B,Stieltjesweg
58035,52.0004433,4.3768188,5268253022,540,Stieltjesweg
58036,52.0004512,4.3767690,5268253023,246A,Stieltjesweg
58037,52.0004510,4.3767700,5268253024,246F,Stieltjesweg
58038,52.0004497,4.3767783,5268253025,300,Stieltjesweg
58039,52.0004488,4.3767842,5268253026,330F,Stieltjesweg
58040,52.0004491,4.3767822,5268253027,320,Stieltjesweg
58041,52.0004469,4.3767962,5268253028,402F,Stieltjesweg
58042,52.0004465,4.3767986,5268253029,416,Stieltjesweg
58043,52.0004377,4.3768545,5268253030,822E,Stieltjesweg
58044,52.0004454,4.3768057,5268253031,458F,Stieltjesweg
58045,52.0004484,4.3767868,5268253032,346F,Stieltjesweg
58046,52.0004433,4.3768192,5268253033,542B,Stieltjesweg
58047,52.0004405,4.3768367,5268253034,642,Stieltjesweg
58048,52.0004377,4.3768547,5268253035,822F,Stieltjesweg
58049,52.0004412,4.3768326,5268253036,620,Stieltjesweg
58050,52.0004420,4.3768275,5268253037,588,Stieltjesweg
58051,52.0004380,4.3768531,5268253038,802,Stieltjesweg
58052,52.0004386,4.3768488,5268253039,714,Stieltjesweg
58053,52.0004436,4.3768170,5268253040,526D,Stieltjesweg
58054,52.0004513,4.3767735,5268253041,796,Stieltjesweg
58055,52.0004513,4.3767731,5268253042,794D,Stieltjesweg
58056,52.0004435,4.3768176,5268253043,528,Stieltjesweg
58057,52.0004452,4.3768069,5268253044,470A,Stieltjesweg
58058,52.0004520,4.3767689,5268253045,766B,Stieltjesweg
58059,52.0004510,4.3767753,5268253046,812,Stieltjesweg
58060,52.0004442,4.3768134,5268253047,506,Stieltjesweg
58061,52.0004439,4.3768154,5268253048,516,Stieltjesweg
58062,52.0004517,4.3767705,5268253049,776,Stieltjesweg
58063,52.0004524,4.3767666,5268253050,750B,Stieltjesweg
58064,52.0004416,4.3768296,5268253051,600,Stieltjesweg
58065,52.0004436,4.3768172,5268253052,526E,Stieltjesweg
58066,52.0004499,4.3767769,5268253053,290D,Stieltjesweg
58067,52.0004457,4.3768037,5268253054,448,Stieltjesweg
58068,52.0004504,4.3767737,5268253055,274A,Stieltjesweg
58069,52.0004440,4.3768146,5268253056,514C,Stieltjesweg
58070,52.0004378,4.3768543,5268253057,822C,Stieltjesweg
58071,52.0004511,4.3767745,5268253058,806D,Stieltjesweg
58072,52.0004517,4.3767707,5268253059,778B,Stieltjesweg
58073,52.0004380,4.3768529,5268253060,794E,Stieltjesweg
58074,52.0004523,4.3767670,5268253061,750D,Stieltjesweg
58075,52.0004398,4.3768413,5268253062,668,Stieltjesweg
58076,52.0004394,4.3768437,5268253063,682F,Stieltjesweg
58077,52.0004402,4.3768385,5268253064,654D,Stieltjesweg
58078,52.0004447,4.3768101,5268253065,486D,Stieltjesweg
58079,52.0004507,4.3767719,5268253066,262C,Stieltjesweg
58080,52.0004502,4.3767751,5268253067,278,Stieltjesweg
58081,52.0004475,4.3767921,5268253068,380,Stieltjesweg
58082,52.0004467,4.3767972,5268253069,412,Stieltjesweg
58083,52.0004500,4.3767763,5268253070,290A,Stieltjesweg
58084,52.0004424,4.3768249,5268253071,572,Stieltjesweg
58085,52.0004403,4.3768383,5268253072,654C,Stieltjesweg
58086,52.0004430,4.3768211,5268253073,554A,Stieltjesweg
58087,52.0004427,4.3768229,5268253074,562,Stieltjesweg
58088,52.0004459,4.3768022,5268253075,442A,Stieltjesweg
58089,52.0004440,4.3768144,5268253076,514B,Stieltjesweg
58090,52.0004472,4.3767945,5268253077,394,Stieltjesweg
58091,52.0004442,4.3768130,5268253078,502,Stieltjesweg
58092,52.0004485,4.3767856,5268253079,344,Stieltjesweg
58093,52.0004392,4.3768454,5268253080,694D,Stieltjesweg
58094,52.0004493,4.3767810,5268253081,318A,Stieltjesweg
58095,52.0004390,4.3768464,5268253082,700,Stieltjesweg
58096,52.0004499,4.3767767,5268253083,290C,Stieltjesweg
58097,52.0004428,4.3768223,5268253084,556,Stieltjesweg
58098,52.0004401,4.3768393,5268253085,658,Stieltjesweg
58099,52.0004457,4.3768039,5268253086,450,Stieltjesweg
58100,52.0004456,4.3768041,5268253087,452,Stieltjesweg
58101,52.0004485,4.3767858,5268253088,346A,Stieltjesweg
58102,52.0004483,4.3767870,5268253089,348,Stieltjesweg
58103,52.0004447,4.3768099,5268253090,486C,Stieltjesweg
58104,52.0004484,4.3767866,5268253091,346E,Stieltjesweg
58105,52.0004391,4.3768458,5268253092,694F,Stieltjesweg
58106,52.0004480,4.3767889,5268253093,358F,Stieltjesweg
58107,52.0004504,4.3767735,5268253094,272,Stieltjesweg
58108,52.0004455,4.3768047,5268253095,458A,Stieltjesweg
58109,52.0004456,4.3768045,5268253096,456,Stieltjesweg
58110,52.0004389,4.3768470,5268253097,706,Stieltjesweg
58111,52.0004401,4.3768395,5268253098,660,Stieltjesweg
58112,52.0004512,4.3767741,5268253099,804,Stieltjesweg
58113,52.0004494,4.3767802,5268253100,310,Stieltjesweg
58114,52.0004378,4.3768541,5268253101,822A,Stieltjesweg
58115,52.0004418,4.3768288,5268253102,598C,Stieltjesweg
58116,52.0004485,4.3767862,5268253103,346C,Stieltjesweg
58117,52.0004379,4.3768533,5268253104,806A,Stieltjesweg
58118,52.0004477,4.3767909,5268253105,374C,Stieltjesweg
58119,52.0004512,4.3767739,5268253106,800,Stieltjesweg
58120,52.0004449,4.3768087,5268253107,478,Stieltjesweg
58121,52.0004453,4.3768063,5268253108,464,Stieltjesweg
58122,52.0004453,4.3768061,5268253109,462,Stieltjesweg
58123,52.0004485,4.3767860,5268253110,346B,Stieltjesweg
58124,52.0004490,4.3767826,5268253111,324,Stieltjesweg
58125,52.0004392,4.3768452,5268253112,694C,Stieltjesweg
58126,52.0004515,4.3767721,5268253113,790,Stieltjesweg
58127,52.0004504,4.3767739,5268253114,274B,Stieltjesweg
58128,52.0004509,4.3767759,5268253115,820,Stieltjesweg
58129,52.0005613,4.3771117,5268253116,824,Stieltjesweg
58130,52.0004509,4.3767706,5268253117,252,Stieltjesweg
58131,52.0004419,4.3768281,5268253118,594,Stieltjesweg
58132,52.0004516,4.3767715,5268253119,782,Stieltjesweg
58133,52.0004395,4.3768435,5268253120,682E,Stieltjesweg
58134,52.0004405,4.3768369,5268253321,644,Stieltjesweg
58135,52.0004441,4.3768136,5268253322,508,Stieltjesweg
58136,52.0004514,4.3767727,5268253323,794B,Stieltjesweg
58137,52.0004455,4.3768051,5268253324,458C,Stieltjesweg
58138,52.0004463,4.3767996,5268253325,426,Stieltjesweg
58139,52.0004479,4.3767899,5268253326,368,Stieltjesweg
58140,52.0004510,4.3767749,5268253327,808,Stieltjesweg
58141,52.0004435,4.3768180,5268253328,532,Stieltjesweg
58142,52.0004524,4.3767662,5268253329,746,Stieltjesweg
58143,52.0004464,4.3767994,5268253330,424,Stieltjesweg
58144,52.0004443,4.3768128,5268253331,500,Stieltjesweg
58145,52.0004477,4.3767911,5268253332,374D,Stieltjesweg
58146,52.0004444,4.3768122,5268253333,498D,Stieltjesweg
58147,52.0004446,4.3768109,5268253334,490,Stieltjesweg
58148,52.0004476,4.3767915,5268253335,374F,Stieltjesweg
58149,52.0004527,4.3767646,5268253336,734,Stieltjesweg
58150,52.0004387,4.3768484,5268253337,710F,Stieltjesweg
58151,52.0004391,4.3768456,5268253338,694E,Stieltjesweg
58152,52.0004398,4.3768415,5268253339,670,Stieltjesweg
58153,52.0004402,4.3768387,5268253340,654E,Stieltjesweg
58154,52.0004381,4.3768520,5268253341,766F,Stieltjesweg
58155,52.0004402,4.3768389,5268253342,654F,Stieltjesweg
58156,52.0004399,4.3768405,5268253343,666C,Stieltjesweg
58157,52.0004471,4.3767951,5268253344,400,Stieltjesweg
58158,52.0004466,4.3767982,5268253345,414E,Stieltjesweg
58159,52.0004501,4.3767759,5268253346,286,Stieltjesweg
58160,52.0004477,4.3767907,5268253347,374B,Stieltjesweg
58161,52.0004410,4.3768334,5268253348,626B,Stieltjesweg
58162,52.0004463,4.3768000,5268253349,430A,Stieltjesweg
58163,52.0004412,4.3768324,5268253350,618,Stieltjesweg
58164,52.0004516,4.3767713,5268253351,780,Stieltjesweg
58165,52.0004509,4.3767757,5268253352,818,Stieltjesweg
58166,52.0004393,4.3768448,5268253353,694A,Stieltjesweg
58167,52.0004528,4.3767640,5268253354,722C,Stieltjesweg
58168,52.0004408,4.3768350,5268253355,634,Stieltjesweg
58169,52.0004426,4.3768235,5268253356,568,Stieltjesweg
58170,52.0004386,4.3768492,5268253357,718,Stieltjesweg
58171,52.0004410,4.3768338,5268253358,626D,Stieltjesweg
58172,52.0004448,4.3768097,5268253359,486B,Stieltjesweg
58173,52.0004448,4.3768093,5268253360,484,Stieltjesweg
58174,52.0004528,4.3767638,5268253361,722A,Stieltjesweg
58175,52.0004383,4.3768508,5268253362,728,Stieltjesweg
58176,52.0004394,4.3768439,5268253363,684,Stieltjesweg
58177,52.0004403,4.3768381,5268253364,654B,Stieltjesweg
58178,52.0004401,4.3768397,5268253365,662,Stieltjesweg
58179,52.0004508,4.3767713,5268253366,260,Stieltjesweg
58180,52.0004945,4.3771996,5268253367,2A,Van Mourik Broekmanweg
58181,52.0004489,4.3767832,5268253368,330A,Stieltjesweg
58182,52.0004498,4.3767775,5268253369,292,Stieltjesweg
58183,52.0004481,4.3767887,5268253370,358E,Stieltjesweg
58184,52.0004481,4.3767881,5268253371,358B,Stieltjesweg
58185,52.0004469,4.3767958,5268253372,402D,Stieltjesweg
58186,52.0004479,4.3767897,5268253373,366,Stieltjesweg
58187,52.0004473,4.3767937,5268253374,386F,Stieltjesweg
58188,52.0004495,4.3767792,5268253375,302E,Stieltjesweg
58189,52.0004424,4.3768251,5268253376,574,Stieltjesweg
58190,52.0004461,4.3768012,5268253377,432,Stieltjesweg
58191,52.0004469,4.3767960,5268253378,402E,Stieltjesweg
58192,52.0004417,4.3768290,5268253379,598D,Stieltjesweg
58193,52.0004464,4.3767992,5268253380,422,Stieltjesweg
58194,52.0004387,4.3768482,5268253381,710E,Stieltjesweg
58195,52.0004415,4.3768306,5268253382,610A,Stieltjesweg
58196,52.0004508,4.3767761,5268253383,822B,Stieltjesweg
58197,52.0004527,4.3767648,5268253384,736,Stieltjesweg
58198,52.0004391,4.3768460,5268253385,696,Stieltjesweg
58199,52.0004441,4.3768142,5268253386,514A,Stieltjesweg
58200,52.0004400,4.3768399,5268253387,664,Stieltjesweg
58201,52.0004424,4.3768245,5268253388,570E,Stieltjesweg
58202,52.0004388,4.3768478,5268253389,710C,Stieltjesweg
58203,52.0004524,4.3767664,5268253390,748,Stieltjesweg
58204,52.0004384,4.3768504,5268253391,724,Stieltjesweg
58205,51.9996909,4.3797549,5268253395,278,Van Embdenstraat
58206,51.9996896,4.3797518,5268253396,244,Van Embdenstraat
58207,51.9996969,4.3797691,5268253397,432,Van Embdenstraat
58208,51.9997043,4.3797864,5268253398,620,Van Embdenstraat
58209,51.9997001,4.3797766,5268253399,514,Van Embdenstraat
58210,51.9997027,4.3797827,5268253400,580,Van Embdenstraat
58211,51.9996867,4.3797448,5268253401,168,Van Embdenstraat
58212,51.9996938,4.3797617,5268253402,352,Van Embdenstraat
58213,51.9996817,4.3797365,5268253403,674,Van Embdenstraat
58214,51.9997036,4.3797849,5268253404,604,Van Embdenstraat
58215,51.9996995,4.3797752,5268253405,498,Van Embdenstraat
58216,51.9996878,4.3797475,5268253406,198,Van Embdenstraat
58217,51.9996876,4.3797470,5268253407,192,Van Embdenstraat
58218,51.9996877,4.3797472,5268253408,194,Van Embdenstraat
58219,51.9996994,4.3797750,5268253409,496,Van Embdenstraat
58220,51.9996863,4.3797439,5268253410,158,Van Embdenstraat
58221,51.9996930,4.3797599,5268253411,332,Van Embdenstraat
58222,51.9996900,4.3797527,5268253412,254,Van Embdenstraat
58223,51.9997016,4.3797801,5268253413,552,Van Embdenstraat
58224,51.9997068,4.3797923,5268253414,688,Van Embdenstraat
58225,51.9996898,4.3797521,5268253415,248,Van Embdenstraat
58226,51.9996869,4.3797453,5268253416,174,Van Embdenstraat
58227,51.9996868,4.3797451,5268253417,172,Van Embdenstraat
58228,51.9997058,4.3797901,5268253418,662,Van Embdenstraat
58229,51.9996972,4.3797696,5268253419,438,Van Embdenstraat
58230,51.9996967,4.3797685,5268253420,426,Van Embdenstraat
58231,51.9996952,4.3797650,5268253721,388,Van Embdenstraat
58232,51.9997046,4.3797871,5268253722,630,Van Embdenstraat
58233,51.9996977,4.3797709,5268253723,452,Van Embdenstraat
58234,51.9996902,4.3797533,5268253724,260,Van Embdenstraat
58235,51.9996899,4.3797523,5268253725,250,Van Embdenstraat
58236,51.9996998,4.3797759,5268253726,506,Van Embdenstraat
58237,51.9996931,4.3797601,5268253727,334,Van Embdenstraat
58238,51.9996907,4.3797544,5268253728,272,Van Embdenstraat
58239,51.9996950,4.3797645,5268253729,382,Van Embdenstraat
58240,51.9996923,4.3797582,5268253730,314,Van Embdenstraat
58241,51.9997009,4.3797785,5268253731,534,Van Embdenstraat
58242,51.9997012,4.3797790,5268253732,540,Van Embdenstraat
58243,51.9997050,4.3797883,5268253733,642,Van Embdenstraat
58244,51.9996920,4.3797573,5268253734,304,Van Embdenstraat
58245,51.9996926,4.3797588,5268253735,320,Van Embdenstraat
58246,51.9996895,4.3797516,5268253736,242,Van Embdenstraat
58247,51.9996920,4.3797575,5268253737,306,Van Embdenstraat
58248,51.9996927,4.3797590,5268253738,322,Van Embdenstraat
58249,51.9997003,4.3797770,5268253739,518,Van Embdenstraat
58250,51.9997026,4.3797824,5268253740,576,Van Embdenstraat
58251,51.9997034,4.3797844,5268253741,598,Van Embdenstraat
58252,51.9996951,4.3797647,5268253742,384,Van Embdenstraat
58253,51.9997017,4.3797803,5268253743,554,Van Embdenstraat
58254,51.9996885,4.3797490,5268253744,214,Van Embdenstraat
58255,51.9996865,4.3797444,5268253745,164,Van Embdenstraat
58256,51.9996906,4.3797542,5268253746,270,Van Embdenstraat
58257,51.9996885,4.3797492,5268253747,216,Van Embdenstraat
58258,51.9997042,4.3797862,5268253748,618,Van Embdenstraat
58259,51.9997036,4.3797848,5268253749,602,Van Embdenstraat
58260,51.9996973,4.3797698,5268253750,440,Van Embdenstraat
58261,51.9997041,4.3797860,5268253751,616,Van Embdenstraat
58262,51.9996860,4.3797431,5268253752,150,Van Embdenstraat
58263,51.9996892,4.3797509,5268253753,234,Van Embdenstraat
58264,51.9996964,4.3797678,5268253754,418,Van Embdenstraat
58265,51.9996894,4.3797512,5268253755,238,Van Embdenstraat
58266,51.9996960,4.3797669,5268253756,408,Van Embdenstraat
58267,51.9997004,4.3797772,5268253757,520,Van Embdenstraat
58268,51.9996892,4.3797507,5268253758,232,Van Embdenstraat
58269,51.9996906,4.3797540,5268253759,268,Van Embdenstraat
58270,51.9996864,4.3797442,5268253760,162,Van Embdenstraat
58271,51.9996948,4.3797639,5268253761,376,Van Embdenstraat
58272,51.9997035,4.3797846,5268253762,600,Van Embdenstraat
58273,51.9996983,4.3797722,5268253763,466,Van Embdenstraat
58274,51.9996943,4.3797628,5268253764,364,Van Embdenstraat
58275,51.9997063,4.3797912,5268253765,676,Van Embdenstraat
58276,51.9996997,4.3797755,5268253766,502,Van Embdenstraat
58277,51.9997082,4.3797958,5268253767,726,Van Embdenstraat
58278,51.9996991,4.3797743,5268253768,488,Van Embdenstraat
58279,51.9997061,4.3797908,5268253769,670,Van Embdenstraat
58280,51.9996990,4.3797741,5268253770,486,Van Embdenstraat
58281,51.9997022,4.3797816,5268253771,568,Van Embdenstraat
58282,51.9996908,4.3797545,5268253772,274,Van Embdenstraat
58283,51.9996883,4.3797486,5268253773,210,Van Embdenstraat
58284,51.9996882,4.3797485,5268253774,208,Van Embdenstraat
58285,51.9996922,4.3797579,5268253775,310,Van Embdenstraat
58286,51.9996946,4.3797636,5268253776,372,Van Embdenstraat
58287,51.9997061,4.3797906,5268253777,668,Van Embdenstraat
58288,51.9997075,4.3797941,5268253778,708,Van Embdenstraat
58289,51.9996924,4.3797584,5268253779,316,Van Embdenstraat
